ateneo_id,score,cognome_rubrica,nome_completo_rubrica,display_name_openalex,author_id_openalex,orcid
https://openalex.org/I93860229,100.00,MOTTOLA Luca,MOTTOLA Luca,Luca Mottola,https://openalex.org/A5051604156,https://orcid.org/0000-0003-4560-9541
https://openalex.org/I93860229,100.00,MUCIACCIA Giovanni,MUCIACCIA Giovanni,Giovanni Muciaccia,https://openalex.org/A5010201030,https://orcid.org/0000-0002-1224-5449
https://openalex.org/I93860229,100.00,MUGGIASCA Sara,MUGGIASCA Sara,Sara Muggiasca,https://openalex.org/A5013523477,https://orcid.org/0000-0001-9286-3396
https://openalex.org/I93860229,100.00,MULAS Maria Gabriella,MULAS Maria Gabriella,Maria Gabriella Mulas,https://openalex.org/A5033713478,https://orcid.org/0000-0002-1509-6629
https://openalex.org/I93860229,100.00,MURA Silvia,MURA Silvia,Silvia Mura,https://openalex.org/A5002927531,https://orcid.org/0000-0002-0207-5730
https://openalex.org/I93860229,100.00,MURATORI Matteo,MURATORI Matteo,Matteo Muratori,https://openalex.org/A5067377994,https://orcid.org/0000-0003-1688-6742
https://openalex.org/I93860229,100.00,MUSCOGIURI Marco,MUSCOGIURI Marco,Marco Muscogiuri,https://openalex.org/A5070845261,
https://openalex.org/I93860229,100.00,MUSSETTA Marco,MUSSETTA Marco,Marco Mussetta,https://openalex.org/A5017956294,https://orcid.org/0000-0002-1005-3224
https://openalex.org/I93860229,100.00,MUSSONE Lorenzo,MUSSONE Lorenzo,Lorenzo Mussone,https://openalex.org/A5010899456,https://orcid.org/0000-0002-2431-080X
https://openalex.org/I93860229,100.00,MUSUMECI Francesco,MUSUMECI Francesco,Francesco Musumeci,https://openalex.org/A5042021806,https://orcid.org/0000-0002-3617-5916
https://openalex.org/I93860229,100.00,MÖSENEDER FRAJRIA Pierluigi,MÖSENEDER FRAJRIA Pierluigi,Pierluigi Möseneder Frajria,https://openalex.org/A5071589720,
https://openalex.org/I93860229,100.00,NAJAFI Behzad,NAJAFI Behzad,Behzad Najafi,https://openalex.org/A5022275321,https://orcid.org/0000-0003-4405-2956
https://openalex.org/I93860229,100.00,NASTRI Massimiliano,NASTRI Massimiliano,Massimiliano Nastri,https://openalex.org/A5027895002,https://orcid.org/0000-0003-3465-0039
https://openalex.org/I93860229,100.00,NEBULONI Attilio,NEBULONI Attilio,Attilio Nebuloni,https://openalex.org/A5038459017,https://orcid.org/0000-0002-9552-7002
https://openalex.org/I93860229,100.00,NEGRI Chiara,NEGRI Chiara,Chiara Negri,https://openalex.org/A5016238134,https://orcid.org/0000-0002-5216-2517
https://openalex.org/I93860229,100.00,NEGRI Elisa,NEGRI Elisa,Elisa Negri,https://openalex.org/A5079984714,https://orcid.org/0000-0002-0006-7497
https://openalex.org/I93860229,100.00,NEGRI Mauro,NEGRI Mauro,Mauro Negri,https://openalex.org/A5006282054,https://orcid.org/0000-0001-9560-0575
https://openalex.org/I93860229,100.00,NEGRI Simone,NEGRI Simone,Simone Negri,https://openalex.org/A5043709882,https://orcid.org/0000-0001-7048-9380
https://openalex.org/I93860229,100.00,NERI Alessandra,NERI Alessandra,Alessandra Neri,https://openalex.org/A5009611244,https://orcid.org/0000-0002-3765-3270
https://openalex.org/I93860229,100.00,NERI Raffaella,NERI Raffaella,Raffaella Neri,https://openalex.org/A5022643824,
https://openalex.org/I93860229,100.00,NICCOLAI Alessandro,NICCOLAI Alessandro,Alessandro Niccolai,https://openalex.org/A5003590621,https://orcid.org/0000-0002-5840-4222
https://openalex.org/I93860229,100.00,NIFOSI' Chiara,NIFOSI' Chiara,Lavinia Chiara Tagliabue,https://openalex.org/A5076032170,https://orcid.org/0000-0002-3059-4204
https://openalex.org/I93860229,100.00,NIYOGI Kaustav,NIYOGI Kaustav,Kaustav Niyogi,https://openalex.org/A5003572841,
https://openalex.org/I93860229,100.00,NOCI Giuliano,NOCI Giuliano,Giuliano Noci,https://openalex.org/A5010286485,https://orcid.org/0000-0002-6099-6933
https://openalex.org/I93860229,100.00,NORGIA Michele,NORGIA Michele,Michele Norgia,https://openalex.org/A5058571469,https://orcid.org/0000-0002-8571-1527
https://openalex.org/I93860229,100.00,NORIS Benedetta,NORIS Benedetta,Benedetta Noris,https://openalex.org/A5030562238,https://orcid.org/0000-0001-7941-4748
https://openalex.org/I93860229,100.00,NOTARI Roberto,NOTARI Roberto,Roberto Notari,https://openalex.org/A5030136209,https://orcid.org/0000-0003-4108-205X
https://openalex.org/I93860229,100.00,OBERTI Ilaria,OBERTI Ilaria,Ilaria Oberti,https://openalex.org/A5027670358,https://orcid.org/0000-0002-4252-2400
https://openalex.org/I93860229,100.00,OCCHETTA Paola,OCCHETTA Paola,Paola Occhetta,https://openalex.org/A5052865089,https://orcid.org/0000-0002-5758-2019
https://openalex.org/I93860229,100.00,OLDANI Andrea,OLDANI Andrea,Andrea Oldani,https://openalex.org/A5002289844,https://orcid.org/0000-0003-0632-1684
https://openalex.org/I93860229,100.00,OLDONI Matteo,OLDONI Matteo,Matteo Oldoni,https://openalex.org/A5066333712,https://orcid.org/0000-0002-7804-042X
https://openalex.org/I93860229,100.00,OLGIATI Alessandro,OLGIATI Alessandro,Alessandro Olgiati,https://openalex.org/A5042204324,https://orcid.org/0000-0002-0170-7935
https://openalex.org/I93860229,100.00,ONORATI Angelo,ONORATI Angelo,Angelo Onorati,https://openalex.org/A5035098725,https://orcid.org/0000-0001-9229-0807
https://openalex.org/I93860229,100.00,OPPIO Alessandra,OPPIO Alessandra,Alessandra Oppio,https://openalex.org/A5088615857,https://orcid.org/0000-0001-7034-8342
https://openalex.org/I93860229,100.00,ORENI Daniela,ORENI Daniela,Daniela Oreni,https://openalex.org/A5069521710,https://orcid.org/0000-0001-9635-9357
https://openalex.org/I93860229,100.00,ORMELLESE Marco,ORMELLESE Marco,Marco Ormellese,https://openalex.org/A5036100987,https://orcid.org/0000-0003-1546-1072
https://openalex.org/I93860229,100.00,ORSENIGO Carlotta,ORSENIGO Carlotta,Carlotta Orsenigo,https://openalex.org/A5088574693,https://orcid.org/0000-0001-8688-414X
https://openalex.org/I93860229,100.00,ORSINI Filippo,ORSINI Filippo,Filippo Orsini,https://openalex.org/A5077547229,
https://openalex.org/I93860229,100.00,OTERI Annunziata Maria,OTERI Annunziata Maria,Annunziata Maria Oteri,https://openalex.org/A5070053790,https://orcid.org/0000-0001-6656-2071
https://openalex.org/I93860229,100.00,OTTOBONI Roberto,OTTOBONI Roberto,Roberto Ottoboni,https://openalex.org/A5017740145,https://orcid.org/0000-0002-5371-1346
https://openalex.org/I93860229,100.00,OXOLI Daniele,OXOLI Daniele,Daniele Oxoli,https://openalex.org/A5085312464,https://orcid.org/0000-0002-3226-5586
https://openalex.org/I93860229,100.00,PACCHI Carolina,PACCHI Carolina,Carolina Pacchi,https://openalex.org/A5070357191,https://orcid.org/0000-0003-1831-5732
https://openalex.org/I93860229,100.00,PAGANELLI Chiara,PAGANELLI Chiara,Chiara Paganelli,https://openalex.org/A5009782102,https://orcid.org/0000-0003-4787-8649
https://openalex.org/I93860229,100.00,PAGANI Stefano,PAGANI Stefano,Stefano Pagani,https://openalex.org/A5075183301,https://orcid.org/0000-0002-6662-3433
https://openalex.org/I93860229,100.00,PAGANIN Giancarlo,PAGANIN Giancarlo,Giancarlo Paganin,https://openalex.org/A5036479448,https://orcid.org/0000-0002-1508-7570
https://openalex.org/I93860229,100.00,PAGANONI Anna Maria,PAGANONI Anna Maria,Anna Maria Paganoni,https://openalex.org/A5057175197,https://orcid.org/0000-0002-8253-3630
https://openalex.org/I93860229,100.00,PAGLIANO Lorenzo,PAGLIANO Lorenzo,Lorenzo Pagliano,https://openalex.org/A5070643680,https://orcid.org/0000-0001-8962-0422
https://openalex.org/I93860229,100.00,PALAZZETTI Roberto,PALAZZETTI Roberto,Roberto Palazzetti,https://openalex.org/A5033299163,https://orcid.org/0000-0003-3813-4090
https://openalex.org/I93860229,100.00,PALERMO Gianluca,PALERMO Gianluca,Gianluca Palermo,https://openalex.org/A5077005193,https://orcid.org/0000-0001-7955-8012
https://openalex.org/I93860229,100.00,PALLINI Cristina,PALLINI Cristina,Cristina Pallini,https://openalex.org/A5029866217,https://orcid.org/0000-0003-2356-2527
https://openalex.org/I93860229,100.00,PALMIERI Stefania,PALMIERI Stefania,Stefania Palmieri,https://openalex.org/A5099147765,
https://openalex.org/I93860229,100.00,PAMMOLLI Fabio,PAMMOLLI Fabio,Fabio Pammolli,https://openalex.org/A5050830060,https://orcid.org/0000-0001-7056-1303
https://openalex.org/I93860229,100.00,PANAROTTO Massimo,PANAROTTO Massimo,Massimo Panarotto,https://openalex.org/A5066384613,https://orcid.org/0000-0001-5216-0944
https://openalex.org/I93860229,100.00,PANICUCCI Paolo,PANICUCCI Paolo,Paolo Panicucci,https://openalex.org/A5006310790,https://orcid.org/0000-0003-3743-6302
https://openalex.org/I93860229,100.00,PANZANI Giulio,PANZANI Giulio,Giulio Panzani,https://openalex.org/A5048724009,https://orcid.org/0000-0001-8342-536X
https://openalex.org/I93860229,100.00,PANZERA Elisa,PANZERA Elisa,Elisa Panzera,https://openalex.org/A5040630015,https://orcid.org/0000-0003-2229-6634
https://openalex.org/I93860229,100.00,PAOLUCCI Roberto,PAOLUCCI Roberto,Roberto Paolucci,https://openalex.org/A5082804470,https://orcid.org/0000-0002-5856-9916
https://openalex.org/I93860229,100.00,PAPI Daniele Giovanni,PAPI Daniele Giovanni,Daniele Giovanni Papi,https://openalex.org/A5017801315,
https://openalex.org/I93860229,100.00,PAPILE Flavia,PAPILE Flavia,Flavia Papile,https://openalex.org/A5008250592,https://orcid.org/0000-0002-9811-6559
https://openalex.org/I93860229,100.00,PAPINI Matteo,PAPINI Matteo,Matteo Papini,https://openalex.org/A5015303026,https://orcid.org/0000-0002-3807-3171
https://openalex.org/I93860229,100.00,PAPINI Monica,PAPINI Monica,Monica Papini,https://openalex.org/A5057692971,https://orcid.org/0000-0002-8632-8829
https://openalex.org/I93860229,100.00,PARAVAN Christian,PARAVAN Christian,Christian Paravan,https://openalex.org/A5046570928,https://orcid.org/0000-0001-6558-8456
https://openalex.org/I93860229,100.00,PARAVANO Alessandro,PARAVANO Alessandro,Alessandro Paravano,https://openalex.org/A5004512386,https://orcid.org/0000-0002-6884-3712
https://openalex.org/I93860229,100.00,PARENTE Marina,PARENTE Marina,Marina Parente,https://openalex.org/A5036399267,https://orcid.org/0000-0001-6790-6657
https://openalex.org/I93860229,100.00,PARENTI Paolo,PARENTI Paolo,Paolo Parenti,https://openalex.org/A5086716364,https://orcid.org/0000-0001-5957-7507
https://openalex.org/I93860229,100.00,PARMA Andrea,PARMA Andrea,Andrea Parma,https://openalex.org/A5067783216,https://orcid.org/0000-0003-2989-2607
https://openalex.org/I93860229,100.00,PARMEGGIANI Fabio,PARMEGGIANI Fabio,Fabio Parmeggiani,https://openalex.org/A5064705174,https://orcid.org/0000-0001-5861-9269
https://openalex.org/I93860229,100.00,PAROLINI Nicola,PAROLINI Nicola,Nicola Parolini,https://openalex.org/A5079045488,https://orcid.org/0000-0002-2497-7276
https://openalex.org/I93860229,100.00,PASQUI Gabriele,PASQUI Gabriele,Gabriele Pasqui,https://openalex.org/A5019984264,https://orcid.org/0000-0002-3155-4474
https://openalex.org/I93860229,100.00,PASSONI Giuseppe,PASSONI Giuseppe,Giuseppe Passoni,https://openalex.org/A5088558170,https://orcid.org/0000-0002-4565-4396
https://openalex.org/I93860229,100.00,PASTORE Maria Chiara,PASTORE Maria Chiara,Maria Chiara Pastore,https://openalex.org/A5029536296,https://orcid.org/0000-0002-9577-0133
https://openalex.org/I93860229,100.00,PATA Vittorino,PATA Vittorino,Vittorino Pata,https://openalex.org/A5067626421,https://orcid.org/0000-0001-7691-419X
https://openalex.org/I93860229,100.00,PATERNO' Giuseppe Maria,PATERNO' Giuseppe Maria,Giuseppe Maria Viola,https://openalex.org/A5060391693,
https://openalex.org/I93860229,100.00,PATRIARCA Luca,PATRIARCA Luca,Luca Patriarca,https://openalex.org/A5098662535,
https://openalex.org/I93860229,100.00,PATTINI Linda,PATTINI Linda,Linda Pattini,https://openalex.org/A5046067488,https://orcid.org/0000-0003-2237-0961
https://openalex.org/I93860229,100.00,PAVAN Alberto,PAVAN Alberto,Alberto Pavan,https://openalex.org/A5040541251,https://orcid.org/0000-0003-0884-4075
https://openalex.org/I93860229,100.00,PAVARINI Matteo,PAVARINI Matteo,Matteo Pavarini,https://openalex.org/A5067351433,https://orcid.org/0000-0001-6775-4198
https://openalex.org/I93860229,100.00,PAVESI Angela Silvia,PAVESI Angela Silvia,Angela Silvia Pavesi,https://openalex.org/A5006767920,https://orcid.org/0000-0001-6790-124X
https://openalex.org/I93860229,100.00,PEDEFERRI Mariapia,PEDEFERRI Mariapia,MariaPia Pedeferri,https://openalex.org/A5079691015,https://orcid.org/0000-0001-9206-4869
https://openalex.org/I93860229,100.00,PEDRANZINI Federico,PEDRANZINI Federico,Federico Pedranzini,https://openalex.org/A5048779703,https://orcid.org/0000-0003-2573-5700
https://openalex.org/I93860229,100.00,PEDROCCHI Alessandra Laura Giulia,PEDROCCHI Alessandra Laura Giulia,Alessandra Giulia Pedrocchi,https://openalex.org/A5103914141,
https://openalex.org/I93860229,100.00,PELLEGATA Alessandro Filippo Maria,PELLEGATA Alessandro Filippo Maria,Alessandro Filippo Pellegata,https://openalex.org/A5082619317,https://orcid.org/0000-0002-5618-4641
https://openalex.org/I93860229,100.00,PELLEGRINI Laura Annamaria,PELLEGRINI Laura Annamaria,Laura A. Pellegrini,https://openalex.org/A5032579019,https://orcid.org/0000-0002-2188-9086
https://openalex.org/I93860229,100.00,PELLEGRINI Marco,PELLEGRINI Marco,L. A. Pellegrini,https://openalex.org/A5036534951,
https://openalex.org/I93860229,100.00,PELOSI Gerardo,PELOSI Gerardo,Gerardo Pelosi,https://openalex.org/A5059940813,https://orcid.org/0000-0002-3812-5429
https://openalex.org/I93860229,100.00,PELUCCHI Matteo,PELUCCHI Matteo,Matteo Pelucchi,https://openalex.org/A5042649127,https://orcid.org/0000-0003-3106-0236
https://openalex.org/I93860229,100.00,PENNATI Francesca,PENNATI Francesca,Francesca Pennati,https://openalex.org/A5031511248,https://orcid.org/0000-0001-8896-8224
https://openalex.org/I93860229,100.00,PENNATI Giancarlo,PENNATI Giancarlo,Giancarlo Pennati,https://openalex.org/A5025907738,https://orcid.org/0000-0003-4515-0101
https://openalex.org/I93860229,100.00,PERABONI Carlo,PERABONI Carlo,Carlo Peraboni,https://openalex.org/A5082174156,
https://openalex.org/I93860229,100.00,PEREGO Alessandro,PEREGO Alessandro,Alessandro Perego,https://openalex.org/A5009853939,https://orcid.org/0000-0001-9954-8903
https://openalex.org/I93860229,100.00,PEREGO Paolo,PEREGO Paolo,Paolo Perego,https://openalex.org/A5030354241,https://orcid.org/0000-0003-4960-8888
https://openalex.org/I93860229,100.00,PEREGO Umberto,PEREGO Umberto,Umberto Perego,https://openalex.org/A5028908733,https://orcid.org/0000-0003-1454-5629
https://openalex.org/I93860229,100.00,PERNICI Barbara,PERNICI Barbara,Barbara Pernici,https://openalex.org/A5046308244,https://orcid.org/0000-0002-2034-9774
https://openalex.org/I93860229,100.00,PEROTTI Sara,PEROTTI Sara,Sara Perotti,https://openalex.org/A5021687741,https://orcid.org/0000-0002-9053-5425
https://openalex.org/I93860229,100.00,PEROTTO Simona,PEROTTO Simona,Simona Perotto,https://openalex.org/A5001789052,https://orcid.org/0000-0003-2994-7516
https://openalex.org/I93860229,100.00,PERTOT Gianfranco,PERTOT Gianfranco,Gianfranco Pertot,https://openalex.org/A5056103135,
https://openalex.org/I93860229,100.00,PERUCCA Giovanni,PERUCCA Giovanni,Giovanni Perucca,https://openalex.org/A5052716629,https://orcid.org/0000-0001-5582-1912
https://openalex.org/I93860229,100.00,PESATORI Alessandro,PESATORI Alessandro,Alessandro Pesatori,https://openalex.org/A5030649050,https://orcid.org/0000-0002-6751-5709
https://openalex.org/I93860229,100.00,PESSINA Gloria,PESSINA Gloria,Gloria Pessina,https://openalex.org/A5034514855,https://orcid.org/0000-0002-1972-6827
https://openalex.org/I93860229,100.00,PETRELLI Daniela,PETRELLI Daniela,Daniela Petrelli,https://openalex.org/A5068067418,https://orcid.org/0000-0003-4103-3565
https://openalex.org/I93860229,100.00,PETRILLO Agostino,PETRILLO Agostino,Agostino Petrillo,https://openalex.org/A5029511339,
https://openalex.org/I93860229,100.00,PETRINI Paola,PETRINI Paola,Paola Petrini,https://openalex.org/A5053622569,https://orcid.org/0000-0002-5081-5254
https://openalex.org/I93860229,100.00,PETRO' Stefano,PETRO' Stefano,Antonello Stefano Martino,https://openalex.org/A5076224298,
https://openalex.org/I93860229,100.00,PEVERINI Marco,PEVERINI Marco,Marco Peverini,https://openalex.org/A5042536877,https://orcid.org/0000-0002-8290-880X
https://openalex.org/I93860229,100.00,PEZZETTI Laura Anna,PEZZETTI Laura Anna,Laura Anna Pezzetti,https://openalex.org/A5023588998,https://orcid.org/0000-0002-7843-4648
https://openalex.org/I93860229,100.00,PEZZOLI Mirco,PEZZOLI Mirco,Mirco Pezzoli,https://openalex.org/A5082962909,https://orcid.org/0000-0003-1296-0992
https://openalex.org/I93860229,100.00,PIANTONI Giulia,PIANTONI Giulia,Giulia Piantoni,https://openalex.org/A5053262762,https://orcid.org/0000-0003-1776-6208
https://openalex.org/I93860229,100.00,PIAZZA Roberto,PIAZZA Roberto,Roberto Piazza,https://openalex.org/A5077679984,https://orcid.org/0000-0001-7398-0335
https://openalex.org/I93860229,100.00,PIAZZA Veronica,PIAZZA Veronica,Veronica Piazza,https://openalex.org/A5041282405,https://orcid.org/0000-0002-8470-1773
https://openalex.org/I93860229,100.00,PIAZZOLLA Pietro,PIAZZOLLA Pietro,Pietro Piazzolla,https://openalex.org/A5071788584,https://orcid.org/0000-0003-2288-8410
https://openalex.org/I93860229,100.00,PICCARDI Carlo,PICCARDI Carlo,Carlo Piccardi,https://openalex.org/A5006935542,https://orcid.org/0000-0002-8373-539X
https://openalex.org/I93860229,100.00,PICCINNO Giovanna,PICCINNO Giovanna,Giovanna Piccinno,https://openalex.org/A5021572424,
https://openalex.org/I93860229,100.00,PIEGARI Luigi,PIEGARI Luigi,Luigi Piegari,https://openalex.org/A5069509112,https://orcid.org/0000-0003-3776-7486
https://openalex.org/I93860229,100.00,PIERINI Orsina Simona,PIERINI Orsina Simona,Orsina Simona Pierini,https://openalex.org/A5039527534,
https://openalex.org/I93860229,100.00,PIERRI Francesco,PIERRI Francesco,Francesco Pierri,https://openalex.org/A5013385420,https://orcid.org/0000-0002-9339-7566
https://openalex.org/I93860229,100.00,PIGA Barbara Ester Adele,PIGA Barbara Ester Adele,Barbara Ester Adele Piga,https://openalex.org/A5069506186,https://orcid.org/0000-0003-3694-4583
https://openalex.org/I93860229,100.00,PIGLIACELLI Claudia,PIGLIACELLI Claudia,Claudia Pigliacelli,https://openalex.org/A5004799155,https://orcid.org/0000-0002-0143-9045
https://openalex.org/I93860229,100.00,PIGNARI Sergio Amedeo,PIGNARI Sergio Amedeo,Sergio A. Pignari,https://openalex.org/A5010923388,https://orcid.org/0000-0002-6657-1530
https://openalex.org/I93860229,100.00,PILATO Christian,PILATO Christian,Christian Pilato,https://openalex.org/A5072400487,https://orcid.org/0000-0001-9315-1788
https://openalex.org/I93860229,100.00,PILERI Paolo,PILERI Paolo,Paolo Pileri,https://openalex.org/A5103284391,https://orcid.org/0000-0002-4354-9349
https://openalex.org/I93860229,100.00,PILLAN Margherita,PILLAN Margherita,Margherita Pillan,https://openalex.org/A5018039783,https://orcid.org/0000-0002-4157-4305
https://openalex.org/I93860229,100.00,PINELLI Maria,PINELLI Maria,Maria Pinelli,https://openalex.org/A5085342445,https://orcid.org/0000-0002-3993-0585
https://openalex.org/I93860229,100.00,PINOLI Pietro,PINOLI Pietro,Pietro Pinoli,https://openalex.org/A5074094001,https://orcid.org/0000-0001-9786-2851
https://openalex.org/I93860229,100.00,PINTO Fulvia,PINTO Fulvia,Fulvia Pinto,https://openalex.org/A5108657168,
https://openalex.org/I93860229,100.00,PINTON Stefano,PINTON Stefano,Stefano Pinton,https://openalex.org/A5019761817,https://orcid.org/0000-0002-5817-0059
https://openalex.org/I93860229,100.00,PINZONE Marta,PINZONE Marta,Marta Pinzone,https://openalex.org/A5025027645,https://orcid.org/0000-0001-5629-6718
https://openalex.org/I93860229,100.00,PIOVANO Paolo,PIOVANO Paolo,Paolo Piovano,https://openalex.org/A5073587606,https://orcid.org/0000-0002-4860-7907
https://openalex.org/I93860229,100.00,PIREDDA Francesca,PIREDDA Francesca,Francesca Piredda,https://openalex.org/A5013411689,https://orcid.org/0000-0003-0623-8450
https://openalex.org/I93860229,100.00,PIRO Rosario Michael,PIRO Rosario Michael,Rosario M. Piro,https://openalex.org/A5060099317,https://orcid.org/0000-0002-3066-7397
https://openalex.org/I93860229,100.00,PIRODDI Luigi,PIRODDI Luigi,Luigi Piroddi,https://openalex.org/A5070453413,https://orcid.org/0000-0002-6063-8060
https://openalex.org/I93860229,100.00,PISANI Daniele,PISANI Daniele,Daniele Pisani,https://openalex.org/A5016458480,https://orcid.org/0000-0001-5414-194X
https://openalex.org/I93860229,100.00,PISANI Marco Andrea,PISANI Marco Andrea,Marco Andrea Pisani,https://openalex.org/A5075275955,https://orcid.org/0000-0002-4256-4141
https://openalex.org/I93860229,100.00,PISCITELLO Lucia,PISCITELLO Lucia,Lucia Piscitello,https://openalex.org/A5008925020,https://orcid.org/0000-0002-4817-315X
https://openalex.org/I93860229,100.00,PISTIDDA Sonia,PISTIDDA Sonia,Sonia Pistidda,https://openalex.org/A5037867528,https://orcid.org/0000-0002-1861-003X
https://openalex.org/I93860229,100.00,PITTAU Francesco,PITTAU Francesco,Francesco Pittau,https://openalex.org/A5067742777,https://orcid.org/0000-0002-7217-6019
https://openalex.org/I93860229,100.00,PITTORINO Fabrizio,PITTORINO Fabrizio,Fabrizio Pittorino,https://openalex.org/A5035460406,https://orcid.org/0000-0002-1919-6141
https://openalex.org/I93860229,100.00,PIVA Evila,PIVA Evila,Evila Piva,https://openalex.org/A5030380454,https://orcid.org/0000-0003-0862-2624
https://openalex.org/I93860229,100.00,PIZZETTI Fabio,PIZZETTI Fabio,Fabio Pizzetti,https://openalex.org/A5000474932,https://orcid.org/0000-0001-7428-4809
https://openalex.org/I93860229,100.00,PIZZI Andrea,PIZZI Andrea,Andrea Pizzi,https://openalex.org/A5052906933,https://orcid.org/0000-0002-4180-9151
https://openalex.org/I93860229,100.00,PIZZOCARO Silvia Luisa,PIZZOCARO Silvia Luisa,Silvia Luisa Pizzocaro,https://openalex.org/A5075792894,https://orcid.org/0000-0002-0478-7950
https://openalex.org/I93860229,100.00,PLEBANI Pierluigi,PLEBANI Pierluigi,Pierluigi Plebani,https://openalex.org/A5038496883,https://orcid.org/0000-0001-8245-226X
https://openalex.org/I93860229,100.00,POGGI Carlo,POGGI Carlo,Carlo Poggi,https://openalex.org/A5054315902,https://orcid.org/0000-0002-3414-2926
https://openalex.org/I93860229,100.00,POGGIOLI Piero,POGGIOLI Piero,Piero Poggioli,https://openalex.org/A5021247361,
https://openalex.org/I93860229,100.00,POGLIANI Laura,POGLIANI Laura,Laura Pogliani,https://openalex.org/A5103147569,https://orcid.org/0000-0003-0048-102X
https://openalex.org/I93860229,100.00,POLA Andrea,POLA Andrea,Andrea Pola,https://openalex.org/A5103343226,
https://openalex.org/I93860229,100.00,POLENGHI Adalberto,POLENGHI Adalberto,Adalberto Polenghi,https://openalex.org/A5056777764,https://orcid.org/0000-0002-3112-1775
https://openalex.org/I93860229,100.00,POLI Tiziana,POLI Tiziana,Tiziana Poli,https://openalex.org/A5003433163,https://orcid.org/0000-0001-8558-783X
https://openalex.org/I93860229,100.00,POLLI Dario,POLLI Dario,Dario Polli,https://openalex.org/A5039440957,https://orcid.org/0000-0002-6960-5708
https://openalex.org/I93860229,100.00,POMARANZI Giulia,POMARANZI Giulia,Giulia Pomaranzi,https://openalex.org/A5057122007,https://orcid.org/0000-0003-4068-1077
https://openalex.org/I93860229,100.00,PONTI Marco,PONTI Marco,Marco Ponti,https://openalex.org/A5045956068,https://orcid.org/0000-0001-6288-4778
https://openalex.org/I93860229,100.00,PONZINI Davide,PONZINI Davide,Davide Ponzini,https://openalex.org/A5080155508,https://orcid.org/0000-0002-7976-1595
https://openalex.org/I93860229,100.00,PORTA Alessandro,PORTA Alessandro,Alessandro Porta,https://openalex.org/A5033824088,https://orcid.org/0000-0003-4282-9522
https://openalex.org/I93860229,100.00,PORTIOLI STAUDACHER Alberto,PORTIOLI STAUDACHER Alberto,Alberto Portioli Staudacher,https://openalex.org/A5044668480,https://orcid.org/0000-0002-9807-1215
https://openalex.org/I93860229,100.00,POZZETTA Marco,POZZETTA Marco,Marco Pezzotta,https://openalex.org/A5059943740,
https://openalex.org/I93860229,100.00,POZZETTI Alessandro,POZZETTI Alessandro,Alessandro Pozzetti,https://openalex.org/A5035057985,https://orcid.org/0000-0002-9074-2854
https://openalex.org/I93860229,100.00,POZZI Giuseppe,POZZI Giuseppe,Giuseppe Pozzi,https://openalex.org/A5000798151,https://orcid.org/0000-0002-2828-862X
https://openalex.org/I93860229,100.00,POZZI Paolo,POZZI Paolo,Paolo Pozzi,https://openalex.org/A5070957782,https://orcid.org/0000-0002-3420-8593
https://openalex.org/I93860229,100.00,PRADELLA Matteo,PRADELLA Matteo,Matteo Pradella,https://openalex.org/A5006061936,https://orcid.org/0000-0003-3039-1084
https://openalex.org/I93860229,100.00,PRANDINI Maria,PRANDINI Maria,Maria Prandini,https://openalex.org/A5060251698,https://orcid.org/0000-0001-7443-4117
https://openalex.org/I93860229,100.00,PRATALI MAFFEI Luna,PRATALI MAFFEI Luna,Luna Pratali Maffei,https://openalex.org/A5079190381,https://orcid.org/0000-0002-0681-0720
https://openalex.org/I93860229,100.00,PRATI Claudio Maria,PRATI Claudio Maria,Claudio Maria Prati,https://openalex.org/A5030836287,https://orcid.org/0000-0001-5379-5634
https://openalex.org/I93860229,100.00,PREVIATI Giorgio,PREVIATI Giorgio,Giorgio Previati,https://openalex.org/A5001864273,https://orcid.org/0000-0001-6450-1566
https://openalex.org/I93860229,100.00,PREVITALI Barbara,PREVITALI Barbara,Barbara Previtali,https://openalex.org/A5081921255,https://orcid.org/0000-0002-6074-8753
https://openalex.org/I93860229,100.00,PROTASONI Sara,PROTASONI Sara,Sara Protasoni,https://openalex.org/A5020565886,
https://openalex.org/I93860229,100.00,PUCCI Paola,PUCCI Paola,Paola Pucci,https://openalex.org/A5063122051,https://orcid.org/0000-0003-1192-3890
https://openalex.org/I93860229,100.00,PUERARI Emma,PUERARI Emma,Emma Puerari,https://openalex.org/A5008296617,https://orcid.org/0000-0002-7882-7265
https://openalex.org/I93860229,100.00,PUGLISI Valentina,PUGLISI Valentina,Valentina Puglisi,https://openalex.org/A5066604251,
https://openalex.org/I93860229,100.00,PUNTA Carlo,PUNTA Carlo,Carlo Punta,https://openalex.org/A5016481747,https://orcid.org/0000-0002-7239-9554
https://openalex.org/I93860229,100.00,PUNZO Fabio,PUNZO Fabio,Fabio Punzo,https://openalex.org/A5053674909,https://orcid.org/0000-0001-8596-894X
https://openalex.org/I93860229,100.00,QUADRIO Maurizio,QUADRIO Maurizio,Maurizio Quadrio,https://openalex.org/A5086762895,https://orcid.org/0000-0002-7662-3576
https://openalex.org/I93860229,100.00,QUAGGIOTTO Marco,QUAGGIOTTO Marco,Marco Quaggiotto,https://openalex.org/A5039053101,https://orcid.org/0000-0003-4195-2369
https://openalex.org/I93860229,100.00,QUAGLIA Stefano,QUAGLIA Stefano,Stefano Quaglia,https://openalex.org/A5066644686,https://orcid.org/0000-0001-5825-8387
